genes	pip
WASHC1	0
CBWD1	0
DOCK8-AS1	0.0757878939469735
DOCK8	0.00425212606303152
KANK1	0
DMRT1	0.553776888444222
DMRT3	0.00200100050025012
DMRT2	0
SMARCA2	0
VLDLR-AS1	0.0570285142571286
VLDLR	0
KCNV2	0.0575287643821911
PUM3	0
LINC01231	0
RFX3	0.0117558779389695
RFX3-AS1	0
GLIS3	0.0157578789394697
GLIS3-AS1	0
SLC1A1	0
SPATA6L	0
PLPP6	0
CDC37L1-DT	0
CDC37L1	0
AK3	0
RCL1	0
JAK2	0
INSL6	0.0397698849424712
INSL4	0
RLN2	0.00150075037518759
RLN1	0
PLGRKT	0
CD274	0
PDCD1LG2	0.0292646323161581
RIC1	0
ERMP1	0.0150075037518759
MLANA	0.0542771385692846
KIAA2026	0
RANBP6	0
IL33	0
UHRF2	0.00450225112556278
GLDC	0
KDM4C	0
DMAC1	0
PTPRD	0
PTPRD-AS1	0.0255127563781891
LOC105375972	0
PTPRD-AS2	0.00925462731365683
LURAP1L-AS1	0.00950475237618809
LURAP1L	0
MPDZ	0
LINC01235	0
LINC00583	0
NFIB	0
ZDHHC21	0
CER1	0
FREM1	0
LOC389705	0
TTC39B	0
SNAPC3	0
PSIP1	0
CCDC171	0.00500250125062531
C9orf92	0
BNC2	0.0212606303151576
CNTLN	0
SH3GL2	0
ADAMTSL1	0
SAXO1	0.00250125062531266
HAUS6	0
PLIN2	0
DENND4C	0.0307653826913457
ACER2	0.0072536268134067
SLC24A2	0.0292646323161581
MLLT3	0.0657828914457229
FOCAD	0
HACD4	0
IFNB1	0
IFNW1	0.0407703851925963
IFNA21	0.0695347673836918
IFNA4	0
IFNA7	0
IFNA16	0
IFNA17	0
IFNA5	0
KLHL9	0
IFNA2	0
IFNA1	0
MIR31HG	0
MTAP	0
CDKN2A	0
CDKN2B-AS1	0
DMRTA1	0.0220110055027514
LINC01239	0.0782891445722861
LOC101929563	0
ELAVL2	0
IZUMO3	0
TUSC1	0
LINC01241	0
LOC100506422	0
CAAP1	0.00250125062531266
PLAA	0
IFT74	0
TEK	0
LINC00032	0
EQTN	0
MOB3B	0.0747873936968484
C9orf72	0
LINGO2	0
LINC01242	0.629064532266133
LINC01243	0
ACO1	0.0347673836918459
DDX58	0.00425212606303152
TOPORS	0.0325162581290645
NDUFB6	0
TAF1L	0
TMEM215	0
APTX	0.000250125062531266
DNAJA1	0.117308654327164
SMU1	0
B4GALT1	0
B4GALT1-AS1	0.00825412706353177
SPINK4	0.0230115057528764
BAG1	0
CHMP5	0
NFX1	0
AQP7	0
AQP3	0
NOL6	0
SUGT1P1	0
ANKRD18B	0
PTENP1-AS	0.0290145072536268
LINC01251	0
PRSS3	0.0445222611305653
UBE2R2	0
UBAP2	0
DCAF12	0.0892946473236618
UBAP1	0
KIF24	0.0887943971985993
NUDT2	0.0637818909454727
MYORG	0
C9orf24	0
FAM219A	0
DNAI1	0
ENHO	0
CNTFR	0.0765382691345673
CNTFR-AS1	0
ARID3C	0
GALT	0.0372686343171586
IL11RA	0
LOC730098	0
CCL19	0
CCL21	0
FAM205A	0
FAM205BP	0
FAM205C	0
PHF24	0
DNAJB5	0
VCP	0
FANCG	0
PIGO	0.0770385192596298
FAM214B	0
UNC13B	0
ATP8B5P	0
RUSC2	0
FAM166B	0
TESK1	0
CD72	0
LOC101926948	0
SIT1	0
ARHGEF39	0
TPM2	0
TLN1	0
CREB3	0
GBA2	0.0335167583791896
RGP1	0
NPR2	0
HINT2	0
FAM221B	0.064032016008004
TMEM8B	0
HRCT1	0
SPAAR	0.016008004002001
RECK	0.020760380190095
GLIPR2	0
CCIN	0
CLTA	0.372686343171586
GNE	0
RNF38	0
MELK	0
PAX5	0
EBLN3P	0.152826413206603
ZCCHC7	0
GRHPR	0
ZBTB5	0.0612806403201601
POLR1E	0
FBXO10	0
TOMM5	0
FRMPD1	0.10280140070035
TRMT10B	0
EXOSC3	0.00475237618809405
DCAF10	0
SLC25A51	0.035767883941971
SHB	0
ALDH1B1	0
IGFBPL1	0.00975487743871936
FAM95C	0
ANKRD18A	0.0540270135067534
FAM201A	0
CNTNAP3	0
SPATA31A1	0.0087543771885943
FAM74A1	0.00375187593796898
SPATA31A3	0.0685342671335668
FAM74A3	0.00300150075037519
ZNF658	0
ZNF658B	0
FGF7P3	0
AQP7P3	0.0157578789394697
CBWD3	0.0127563781890945
PGM5-AS1	0
PGM5	0
TMEM252	0
LINC01506	0
PIP5K1B	0
FAM122A	0.153576788394197
LOC101927069	0.0305152576288144
FXN	0
TJP2	0
BANCR	0
FAM189A2	0
APBA1	0.0695347673836918
PTAR1	0.164332166083042
C9orf135-DT	0.0482741370685343
C9orf135	0
MAMDC2	0.0425212606303152
MAMDC2-AS1	0
SMC5-AS1	0.00500250125062531
SMC5	0
KLF9	0
TRPM3	0
CEMIP2	0
ABHD17B	0
C9orf85	0.0477738869434717
C9orf57	0
GDA	0
LINC01504	0
ZFAND5	0.224362181090545
TMC1	0
ALDH1A1	0
ANXA1	0
LOC101927358	0
RORB-AS1	0
RORB	0.0430215107553777
TRPM6	0
C9orf40	0
CARNMT1-AS1	0
CARNMT1	0
NMRK1	0
OSTF1	0
PCSK5	0
RFK	0
GCNT1	0.0337668834417209
PRUNE2	0.0757878939469735
PCA3	0
FOXB2	0.043271635817909
VPS13A-AS1	0
VPS13A	0
GNA14	0
GNA14-AS1	0
GNAQ	0
CEP78	0
PSAT1	0
LOC101927450	0
TLE4	0.00600300150075038
LINC01507	0
TLE1	0
LOC101927502	0.000500250125062531
SPATA31D5P	0
SPATA31D4	0
SPATA31D3	0
SPATA31D1	0
RASEF	0
FRMD3	0
IDNK	0
UBQLN1	0
LOC105376114	0
GKAP1	0
KIF27	0
C9orf64	0
HNRNPK	0
RMI1	0.0805402701350675
LOC101927575	0
SLC28A3	0
NTRK2	0
AGTPBP1	0
LOC389765	0.0755377688844422
NAA35	0
GOLM1	0
LOC101927623	0
C9orf153	0
ISCA1	0
TUT7	0
GAS1RR	0
LOC440173	0
NFYCP2	0
LINC02872	0.00900450225112556
DAPK1	0
CTSL	0
CTSL3P	0
LOC392364	0
LOC497256	0
SPATA31E1	0
SPATA31C1	0
CDK20	0
LOC102724156	0
SPATA31C2	0
SPIN1	0
NXNL2	0
C9orf47	0.0212606303151576
S1PR3	0
SHC3	0.03951975987994
CKS2	0
SECISBP2	0
SEMA4D	0
UNQ6494	0
LOC101927847	0
MIR4290HG	0
LINC01508	0
LINC01501	0
