chr1	chr2	PIP
chr1	chr2	0.0650325162581291
chr1	chr3	0.0877938969484742
chr2	chr3	0.0920460230115058
chr1	chr4	0.0782891445722861
chr2	chr4	0.0670335167583792
chr3	chr4	0.115307653826913
chr1	chr5	0.105052526263132
chr2	chr5	0.0647823911955978
chr3	chr5	0.12256128064032
chr4	chr5	0.135817908954477
chr1	chr6	0.0835417708854427
chr2	chr6	0.0615307653826913
chr3	chr6	0.0835417708854427
chr4	chr6	0.0682841420710355
chr5	chr6	0.0697848924462231
chr1	chr7	0.108304152076038
chr2	chr7	0.05927963981991
chr3	chr7	0.0622811405702851
chr4	chr7	0.0462731365682841
chr5	chr7	0.0955477738869435
chr6	chr7	0.0657828914457229
chr1	chr8	0.0840420210105053
chr2	chr8	0.101800900450225
chr3	chr8	0.0870435217608804
chr4	chr8	0.0600300150075038
chr5	chr8	0.0835417708854427
chr6	chr8	0.0917958979489745
chr7	chr8	0.0582791395697849
chr1	chr9	0.110055027513757
chr2	chr9	0.0777888944472236
chr3	chr9	0.0770385192596298
chr4	chr9	0.075287643821911
chr5	chr9	0.0832916458229115
chr6	chr9	0.0835417708854427
chr7	chr9	0.0630315157578789
chr8	chr9	0.0685342671335668
chr1	chr10	0.118809404702351
chr2	chr10	0.0882941470735368
chr3	chr10	0.0852926463231616
chr4	chr10	0.0932966483241621
chr5	chr10	0.109554777388694
chr6	chr10	0.0850425212606303
chr7	chr10	0.0712856428214107
chr8	chr10	0.0687843921960981
chr9	chr10	0.075287643821911
chr1	chr11	0.0975487743871936
chr2	chr11	0.0755377688844422
chr3	chr11	0.0735367683841921
chr4	chr11	0.043271635817909
chr5	chr11	0.0675337668834417
chr6	chr11	0.0950475237618809
chr7	chr11	0.137068534267134
chr8	chr11	0.0697848924462231
chr9	chr11	0.101050525262631
chr10	chr11	0.0935467733866933
chr1	chr12	0.0962981490745373
chr2	chr12	0.0882941470735368
chr3	chr12	0.0805402701350675
chr4	chr12	0.0595297648824412
chr5	chr12	0.0700350175087544
chr6	chr12	0.0625312656328164
chr7	chr12	0.0570285142571286
chr8	chr12	0.0825412706353177
chr9	chr12	0.0732866433216608
chr10	chr12	0.0865432716358179
chr11	chr12	0.0882941470735368
chr1	chr13	0.099799899949975
chr2	chr13	0.0625312656328164
chr3	chr13	0.119059529764882
chr4	chr13	0.0807903951975988
chr5	chr13	0.0745372686343172
